Order ID,Order Date,Month,Year,Customer Name,Customer Type,Segment,Region,Country,State,City,Category,Sub-Category,Product Name,Quantity,Unit Price,Discount,Shipping Cost,Sales,Profit,Profit Margin,Order Priority,Payment Mode
ORD-14726,2024-05-25,May,2024,Angela Mendoza,VIP,Corporate,Central,Palestinian Territory,South Carolina,West Robert,Furniture,Bookcases,Gun,7,563.25,0.09,33.94,3587.9,299.3,0.08,Medium,Net Banking
ORD-14727,2023-07-12,Jul,2023,Kyle Jones,VIP,Home Office,Central,Solomon Islands,Minnesota,Thomasview,Office Supplies,Paper,Everything,2,145.6,0.3,11.93,203.84,40.67,0.2,High,Card
ORD-14728,2025-05-28,May,2025,Adam Acevedo,VIP,Consumer,North,France,Hawaii,Joshuafort,Technology,Phones,Performance,10,511.69,0.27,19.49,3735.34,418.58,0.11,Medium,Net Banking
ORD-14729,2025-08-20,Aug,2025,Roberta Ross,VIP,Home Office,North,Cuba,Florida,East Gary,Office Supplies,Storage,Election,2,542.43,0.02,10.82,1063.16,-87.36,-0.08,High,Cash
ORD-14730,2025-11-09,Nov,2025,Rachel Cooper,Returning,Consumer,South,Morocco,Illinois,East Michael,Office Supplies,Binders,Travel,6,659.47,0.07,37.23,3679.84,803.52,0.22,High,Cash
ORD-14731,2024-10-22,Oct,2024,Michael Gonzalez,Returning,Corporate,South,French Guiana,Nebraska,Port Luketon,Office Supplies,Storage,Everybody,9,389.84,0.04,26.12,3368.22,657.56,0.2,Critical,UPI
ORD-14732,2025-04-13,Apr,2025,David Short,VIP,Consumer,East,New Zealand,Alaska,Mcculloughville,Office Supplies,Binders,Lay,6,702.17,0.22,49.25,3286.16,95.72,0.03,Medium,UPI
ORD-14733,2023-09-17,Sep,2023,Kristin Brown,Returning,Corporate,Central,Malta,Arkansas,Lake Jameston,Furniture,Tables,Cover,8,535.42,0.3,44.78,2998.35,414.42,0.14,Low,Net Banking
ORD-14734,2024-01-14,Jan,2024,Bradley Olsen,Returning,Consumer,Central,French Southern Territories,California,New Dan,Technology,Phones,Participant,10,798.77,0.04,13.0,7668.19,73.09,0.01,Critical,UPI
ORD-14735,2025-08-16,Aug,2025,April Schmidt,New,Consumer,East,Falkland Islands (Malvinas),Maine,Dominguezside,Furniture,Chairs,Girl,1,48.18,0.12,40.03,42.4,10.43,0.25,High,Net Banking
ORD-14736,2025-03-11,Mar,2025,Sabrina Fisher,Returning,Home Office,North,Cuba,New Jersey,Lake Jeffrey,Furniture,Bookcases,First,1,353.08,0.06,26.78,331.9,49.55,0.15,Medium,Net Banking
ORD-14737,2023-09-03,Sep,2023,Andrew Berg,New,Consumer,East,Tunisia,Nebraska,Vanceborough,Furniture,Chairs,Cause,4,40.09,0.11,15.18,142.72,-8.28,-0.06,Low,Card
ORD-14738,2025-10-02,Oct,2025,Roger Hunter,Returning,Consumer,Central,India,Louisiana,New Michaelfurt,Technology,Laptops,Herself,9,46.34,0.26,8.25,308.62,-4.84,-0.02,Medium,UPI
ORD-14739,2025-02-20,Feb,2025,Nicolas Hubbard,New,Corporate,East,Tokelau,Virginia,Webbfort,Technology,Phones,Instead,1,771.79,0.18,48.55,632.87,183.32,0.29,High,Net Banking
ORD-14740,2025-11-04,Nov,2025,Carlos Smith,Returning,Corporate,South,Uruguay,Colorado,New Wesley,Furniture,Tables,Parent,5,614.61,0.15,26.69,2612.09,222.56,0.09,High,Cash
ORD-14741,2023-06-05,Jun,2023,Rachel Blevins,New,Consumer,West,Cuba,Vermont,Woodsview,Furniture,Tables,Always,9,155.64,0.03,7.82,1358.74,265.61,0.2,Medium,Net Banking
ORD-14742,2023-12-14,Dec,2023,Wendy Day,Returning,Corporate,North,Korea,New Mexico,Jeffreymouth,Furniture,Chairs,Personal,4,334.84,0.2,35.91,1071.49,25.48,0.02,High,Net Banking
ORD-14743,2024-04-28,Apr,2024,Taylor Stuart,VIP,Home Office,South,Micronesia,West Virginia,New Jessicatown,Office Supplies,Binders,Argue,5,650.9,0.2,5.23,2603.6,234.78,0.09,Medium,UPI
ORD-14744,2023-01-08,Jan,2023,Jody Lam,VIP,Home Office,East,Korea,Kentucky,South Carrie,Office Supplies,Storage,Paper,8,579.51,0.22,35.62,3616.14,452.65,0.13,Medium,UPI
ORD-14745,2025-10-10,Oct,2025,Stephen Harvey,VIP,Home Office,West,Mauritius,Tennessee,West Caitlinfort,Furniture,Tables,Than,5,385.97,0.08,37.75,1775.46,-88.6,-0.05,Critical,UPI
ORD-14746,2025-10-29,Oct,2025,Tonya Garner,VIP,Corporate,North,Marshall Islands,Vermont,New Paula,Office Supplies,Paper,Food,3,64.76,0.2,34.22,155.42,-1.06,-0.01,High,Net Banking
ORD-14747,2025-10-20,Oct,2025,Reginald Franklin,Returning,Home Office,Central,Kenya,Delaware,Michelleshire,Office Supplies,Paper,Chair,8,159.79,0.25,24.36,958.74,-5.57,-0.01,High,Cash
ORD-14748,2025-01-16,Jan,2025,Linda Cox,VIP,Corporate,West,Comoros,Michigan,North Christopher,Office Supplies,Paper,Early,10,75.58,0.22,44.8,589.52,55.82,0.09,Critical,Net Banking
ORD-14749,2025-10-02,Oct,2025,James Baker,VIP,Consumer,East,Algeria,Colorado,Rhodesmouth,Furniture,Chairs,Across,3,83.83,0.25,35.33,188.62,38.91,0.21,Medium,Net Banking
ORD-14750,2024-01-02,Jan,2024,Stephanie Hill,New,Corporate,West,United States Virgin Islands,New Mexico,Lake Jeremy,Technology,Laptops,Prepare,10,600.89,0.28,24.1,4326.41,347.0,0.08,High,UPI
ORD-14751,2025-03-13,Mar,2025,Brian Robertson,Returning,Consumer,West,Cuba,Washington,Carrollmouth,Technology,Phones,Know,6,623.33,0.07,10.3,3478.18,18.7,0.01,Medium,UPI
ORD-14752,2024-09-15,Sep,2024,Jeffery Vazquez,New,Home Office,Central,Saint Kitts and Nevis,North Carolina,North Jesseside,Furniture,Chairs,Increase,6,168.06,0.01,12.65,998.28,-36.86,-0.04,Medium,Card
ORD-14753,2024-05-15,May,2024,Tyler Burns,Returning,Home Office,East,Ethiopia,New Mexico,Elizabethport,Furniture,Tables,Similar,2,173.05,0.03,21.18,335.72,75.89,0.23,Critical,Card
ORD-14754,2023-08-26,Aug,2023,Patricia Evans,Returning,Corporate,West,Andorra,Illinois,North Rachel,Office Supplies,Paper,Society,5,565.39,0.17,36.37,2346.37,223.74,0.1,Critical,UPI
ORD-14755,2025-07-22,Jul,2025,Elizabeth Arnold,Returning,Home Office,South,Georgia,Kentucky,Rodriguezfort,Furniture,Bookcases,Over,7,87.82,0.22,16.89,479.5,45.7,0.1,High,Card
ORD-14756,2025-04-18,Apr,2025,Morgan Chapman,Returning,Home Office,East,Saudi Arabia,South Dakota,New Michaelmouth,Office Supplies,Binders,Foreign,2,59.79,0.03,33.33,115.99,9.52,0.08,Medium,Cash
ORD-14757,2025-05-27,May,2025,Calvin Wang,Returning,Consumer,North,Monaco,Alabama,South Nicholasport,Technology,Laptops,Employee,6,622.74,0.02,16.52,3661.71,457.47,0.12,Critical,Cash
ORD-14758,2025-01-20,Jan,2025,Jack Anderson,New,Corporate,East,Cambodia,Rhode Island,Lake Keithberg,Furniture,Bookcases,Product,1,487.76,0.05,25.94,463.37,45.4,0.1,Critical,Cash
ORD-14759,2023-11-03,Nov,2023,Christopher Perry,New,Corporate,Central,Iran,Indiana,South Alexashire,Office Supplies,Storage,Forward,2,130.47,0.25,31.3,195.7,-14.19,-0.07,Low,Card
ORD-14760,2025-01-26,Jan,2025,Patricia Lopez,VIP,Consumer,South,Armenia,New York,Charlotteburgh,Technology,Phones,Almost,4,553.93,0.28,24.0,1595.32,456.72,0.29,Low,Cash
ORD-14761,2024-11-12,Nov,2024,Philip Smith,VIP,Corporate,South,Spain,Pennsylvania,New Stephanie,Technology,Laptops,Try,8,133.8,0.25,12.73,802.8,100.0,0.12,High,Net Banking
ORD-14762,2024-12-27,Dec,2024,William Hall PhD,Returning,Corporate,Central,Uzbekistan,Mississippi,Erichaven,Furniture,Tables,Second,10,695.87,0.24,43.88,5288.61,490.53,0.09,Low,Cash
ORD-14763,2024-05-27,May,2024,Michael Holmes,New,Home Office,South,Netherlands,Wisconsin,Matthewville,Office Supplies,Paper,Specific,5,514.26,0.12,17.85,2262.74,573.75,0.25,Critical,Cash
ORD-14764,2024-05-14,May,2024,Angel Lee,New,Corporate,East,Nicaragua,South Dakota,Debbiebury,Technology,Phones,Everyone,8,161.01,0.25,13.54,966.06,147.93,0.15,Low,Net Banking
ORD-14765,2024-03-21,Mar,2024,Susan Tate,New,Corporate,South,Afghanistan,New Jersey,Zacharyland,Technology,Phones,Growth,5,138.63,0.11,49.31,616.9,-19.83,-0.03,Critical,Card
ORD-14766,2024-10-30,Oct,2024,Meghan Robbins,New,Home Office,Central,Mauritania,Rhode Island,North Kerryborough,Technology,Phones,Their,4,36.56,0.16,44.62,122.84,-10.19,-0.08,Medium,Net Banking
ORD-14767,2024-12-06,Dec,2024,Anthony Ross,Returning,Consumer,Central,Nauru,Virginia,Jasonville,Technology,Accessories,Ground,1,521.63,0.13,47.02,453.82,40.99,0.09,Critical,Card
ORD-14768,2023-08-14,Aug,2023,Laura Schultz,VIP,Corporate,Central,Ireland,Indiana,Port Ashley,Furniture,Tables,Himself,4,120.6,0.01,30.26,477.58,-14.59,-0.03,Low,UPI
ORD-14769,2025-02-18,Feb,2025,Christian Thompson,VIP,Consumer,North,Nauru,Wisconsin,West Alyssa,Office Supplies,Storage,Several,5,546.87,0.03,26.6,2652.32,273.38,0.1,Medium,UPI
ORD-14770,2023-04-04,Apr,2023,Allen Hammond,New,Home Office,East,Central African Republic,Connecticut,Lake Jennamouth,Furniture,Tables,Her,3,554.49,0.19,34.99,1347.41,224.54,0.17,Medium,UPI
ORD-14771,2024-02-16,Feb,2024,Nicholas Mann,New,Corporate,South,Marshall Islands,Arizona,Burtonchester,Furniture,Bookcases,Success,1,63.42,0.27,13.5,46.3,13.17,0.28,High,Card
ORD-14772,2023-09-04,Sep,2023,Craig Green,Returning,Home Office,East,Jamaica,Hawaii,Phillipsport,Technology,Accessories,Money,10,352.16,0.01,39.25,3486.38,785.23,0.23,Low,Net Banking
ORD-14773,2024-05-25,May,2024,Justin Hill,VIP,Home Office,West,Martinique,West Virginia,Johnville,Technology,Accessories,Station,6,331.03,0.04,28.41,1906.73,445.86,0.23,Medium,UPI
ORD-14774,2025-09-01,Sep,2025,Robert Hall,Returning,Corporate,West,Turks and Caicos Islands,Oregon,Jacksonport,Furniture,Tables,Data,3,407.78,0.28,45.85,880.8,225.95,0.26,Medium,Net Banking
ORD-14775,2024-06-26,Jun,2024,Lauren Garcia,New,Consumer,East,Guadeloupe,Maryland,North Meghanland,Furniture,Tables,Open,2,151.75,0.26,29.61,224.59,-11.7,-0.05,Critical,Card
ORD-14776,2024-03-18,Mar,2024,Crystal Thompson,New,Consumer,West,Zambia,Michigan,North Justinmouth,Furniture,Tables,Industry,4,638.6,0.11,16.33,2273.42,225.57,0.1,Medium,Card
ORD-14777,2024-08-01,Aug,2024,Thomas Bridges,New,Consumer,North,Gambia,North Carolina,East Kevin,Office Supplies,Storage,Collection,6,15.45,0.05,27.3,88.06,23.27,0.26,Low,Card
ORD-14778,2024-02-17,Feb,2024,Robert Smith,VIP,Home Office,West,New Zealand,South Dakota,Fostermouth,Technology,Phones,Than,7,366.93,0.27,42.99,1875.01,-116.18,-0.06,Medium,Net Banking
ORD-14779,2023-04-09,Apr,2023,Sarah Hall,New,Home Office,West,Bhutan,Idaho,Alyssaville,Furniture,Chairs,Enjoy,7,224.41,0.09,13.56,1429.49,-3.37,0.0,Low,Cash
ORD-14780,2025-03-17,Mar,2025,Jill Robinson,New,Corporate,East,Kazakhstan,California,Lake Hannah,Office Supplies,Paper,Explain,1,415.06,0.02,35.63,406.76,-5.41,-0.01,Medium,Card
ORD-14781,2024-09-02,Sep,2024,Derrick Holt,Returning,Home Office,South,Vietnam,Indiana,Desireeport,Office Supplies,Storage,May,4,507.39,0.02,16.07,1988.97,-183.02,-0.09,Medium,Cash
ORD-14782,2024-06-01,Jun,2024,Nicole Garcia,VIP,Consumer,Central,Angola,New York,Hallshire,Office Supplies,Binders,Manager,6,699.63,0.0,47.91,4197.78,-56.33,-0.01,Low,Net Banking
ORD-14783,2023-10-16,Oct,2023,Kristopher Underwood,VIP,Home Office,West,Guyana,Virginia,New Julie,Technology,Accessories,Brother,5,272.44,0.18,11.79,1117.0,217.78,0.19,Critical,Card
ORD-14784,2024-09-08,Sep,2024,Melissa Roberts,New,Corporate,Central,Colombia,Minnesota,Laurenfurt,Technology,Accessories,Reduce,1,127.95,0.22,20.65,99.8,-1.15,-0.01,Low,Card
ORD-14785,2023-07-13,Jul,2023,Shannon Torres,VIP,Home Office,North,Korea,South Dakota,Loganton,Furniture,Chairs,Ok,5,361.62,0.28,17.35,1301.83,378.47,0.29,Critical,Net Banking
ORD-14786,2024-05-22,May,2024,Philip Norman,Returning,Home Office,East,Central African Republic,Delaware,Port Douglas,Furniture,Bookcases,Painting,9,457.33,0.28,10.55,2963.5,802.76,0.27,Critical,Card
ORD-14787,2023-03-19,Mar,2023,Karen Willis,Returning,Corporate,Central,Cuba,Alabama,North Dwayne,Technology,Laptops,Black,9,399.88,0.18,15.99,2951.11,876.74,0.3,Medium,Net Banking
ORD-14788,2024-12-16,Dec,2024,Renee Campbell,New,Corporate,East,Aruba,California,West Michellefurt,Furniture,Bookcases,General,3,519.07,0.24,34.81,1183.48,62.37,0.05,Critical,Net Banking
ORD-14789,2022-12-28,Dec,2022,Shawn Silva,Returning,Home Office,East,Suriname,Iowa,West Duaneview,Technology,Accessories,Bring,5,21.22,0.25,46.79,79.57,-0.78,-0.01,Medium,Card
ORD-14790,2024-08-03,Aug,2024,Heather Jordan,Returning,Corporate,South,Mongolia,Florida,Ashleymouth,Furniture,Bookcases,Modern,1,312.54,0.19,42.82,253.16,8.0,0.03,Low,Net Banking
ORD-14791,2024-07-07,Jul,2024,Paula Adams,Returning,Corporate,East,Kenya,Rhode Island,Mccallside,Technology,Phones,Head,7,698.94,0.02,34.09,4794.73,279.99,0.06,Critical,Cash
ORD-14792,2025-04-18,Apr,2025,Suzanne Smith,New,Home Office,North,Marshall Islands,South Carolina,Morrisstad,Technology,Phones,Director,4,473.01,0.11,34.3,1683.92,118.89,0.07,Critical,UPI
ORD-14793,2023-05-21,May,2023,Andrew Cooper,VIP,Home Office,North,Belarus,Colorado,Jeffreyfort,Office Supplies,Storage,Rule,5,395.08,0.27,10.94,1442.04,-24.57,-0.02,High,UPI
ORD-14794,2025-01-17,Jan,2025,April Powers,VIP,Corporate,South,Solomon Islands,Utah,New Jennifer,Office Supplies,Binders,Walk,1,115.65,0.04,12.02,111.02,26.52,0.24,Critical,Card
ORD-14795,2025-06-20,Jun,2025,Brian Frank,Returning,Home Office,Central,Palestinian Territory,Delaware,Port Shannon,Technology,Laptops,Fly,3,599.05,0.19,26.58,1455.69,417.14,0.29,Critical,Cash
ORD-14796,2023-01-10,Jan,2023,Danielle Hopkins,VIP,Corporate,Central,India,North Dakota,Parkburgh,Technology,Phones,Animal,10,625.87,0.25,6.91,4694.02,-319.4,-0.07,Low,Card
ORD-14797,2023-10-24,Oct,2023,Craig Lucas,New,Corporate,North,Honduras,North Dakota,North Sara,Technology,Laptops,Clearly,5,721.02,0.01,46.73,3569.05,234.75,0.07,Medium,UPI
ORD-14798,2023-07-05,Jul,2023,Michael Chapman,VIP,Home Office,East,Bouvet Island (Bouvetoya),North Carolina,Weissside,Office Supplies,Binders,Drug,3,215.41,0.07,18.0,600.99,47.09,0.08,Low,Cash
ORD-14799,2025-05-14,May,2025,William Anderson,Returning,Consumer,West,Lebanon,Arizona,Andreview,Technology,Laptops,School,5,197.58,0.04,21.31,948.38,259.25,0.27,Critical,UPI
ORD-14800,2023-05-14,May,2023,Fred Kelly,VIP,Corporate,South,Anguilla,North Carolina,West Geoffrey,Furniture,Chairs,Later,7,754.37,0.0,14.08,5280.59,-368.24,-0.07,Critical,Cash
ORD-14801,2023-03-21,Mar,2023,Andrea Lucas,Returning,Home Office,Central,Antigua and Barbuda,Georgia,Paulchester,Furniture,Tables,Some,3,111.55,0.17,39.08,277.76,51.39,0.19,High,Cash
ORD-14802,2025-10-25,Oct,2025,Thomas Brown,VIP,Consumer,South,Cook Islands,Rhode Island,Pearsonborough,Technology,Phones,Example,2,576.47,0.17,18.21,956.94,204.2,0.21,Medium,Card
ORD-14803,2025-04-08,Apr,2025,Melissa Miller,Returning,Corporate,West,British Virgin Islands,Florida,Karenborough,Office Supplies,Storage,Base,2,543.83,0.17,35.22,902.76,217.38,0.24,Medium,Cash
ORD-14804,2023-03-24,Mar,2023,Stephanie Wells,VIP,Corporate,Central,Timor-Leste,Oklahoma,North Johnshire,Furniture,Tables,Even,6,101.91,0.04,42.28,587.0,168.83,0.29,Low,Card
ORD-14805,2024-06-29,Jun,2024,Kenneth Berger,VIP,Consumer,Central,Eritrea,Illinois,Andersonville,Furniture,Chairs,Gas,10,329.75,0.2,27.62,2638.0,410.53,0.16,High,UPI
ORD-14806,2025-08-08,Aug,2025,Stacy Smith,VIP,Consumer,South,Cuba,Utah,Port Patrickhaven,Office Supplies,Storage,Yourself,1,614.74,0.2,33.23,491.79,62.98,0.13,High,Cash
ORD-14807,2025-06-02,Jun,2025,Larry Ross,VIP,Corporate,East,Martinique,Arkansas,North Allison,Furniture,Tables,Particularly,8,51.72,0.26,31.17,306.18,59.59,0.19,High,Net Banking
ORD-14808,2023-08-20,Aug,2023,Stephen Rodriguez,Returning,Home Office,Central,Ghana,South Dakota,East Christopher,Office Supplies,Binders,Wall,4,347.55,0.18,39.01,1139.96,24.14,0.02,Medium,Net Banking
ORD-14809,2024-12-11,Dec,2024,Daniel Schultz,New,Home Office,South,Hungary,Oklahoma,Lisaborough,Office Supplies,Paper,Air,6,11.76,0.01,33.27,69.85,0.18,0.0,Low,Net Banking
ORD-14810,2024-11-04,Nov,2024,Trevor Carter,VIP,Consumer,North,Wallis and Futuna,Kansas,West Betty,Office Supplies,Binders,Challenge,7,288.84,0.19,24.45,1637.72,62.02,0.04,Low,Net Banking
ORD-14811,2024-08-02,Aug,2024,Melissa Grant,VIP,Corporate,East,Pakistan,Maine,Cardenasfurt,Technology,Phones,Again,9,115.72,0.07,14.31,968.58,2.16,0.0,High,Net Banking
ORD-14812,2023-07-21,Jul,2023,Maxwell Nelson,VIP,Corporate,East,Bhutan,Rhode Island,Smithland,Furniture,Chairs,Share,3,16.81,0.05,6.88,47.91,3.72,0.08,High,Cash
ORD-14813,2024-01-07,Jan,2024,Kevin Ramos,New,Consumer,South,Slovenia,Florida,Campbellbury,Office Supplies,Paper,Break,7,600.18,0.02,18.24,4117.23,-108.26,-0.03,Critical,Net Banking
ORD-14814,2025-06-13,Jun,2025,Roger Johnson,VIP,Corporate,West,Tanzania,Tennessee,Richardsonland,Technology,Laptops,Suffer,7,789.9,0.22,11.95,4312.85,941.32,0.22,Medium,Net Banking
ORD-14815,2024-01-12,Jan,2024,Shane Hall,New,Corporate,North,Bermuda,Indiana,East Jared,Technology,Laptops,Message,6,447.56,0.05,41.75,2551.09,-82.3,-0.03,High,Card
ORD-14816,2023-02-09,Feb,2023,Steven Sanchez,Returning,Home Office,South,Gambia,Florida,North Kimberlyburgh,Office Supplies,Paper,Oil,8,699.13,0.19,30.45,4530.36,1331.96,0.29,Medium,UPI
ORD-14817,2025-01-22,Jan,2025,David Garcia,VIP,Consumer,South,Argentina,North Dakota,Smithborough,Technology,Accessories,Pick,9,777.8,0.01,39.56,6930.2,-346.06,-0.05,Medium,Net Banking
ORD-14818,2025-11-10,Nov,2025,Jocelyn Parrish,New,Corporate,South,Hong Kong,West Virginia,Port Jeffville,Furniture,Tables,Activity,5,665.31,0.22,28.46,2594.71,253.8,0.1,High,Cash
ORD-14819,2023-06-09,Jun,2023,Thomas Leach,Returning,Corporate,Central,Costa Rica,Wisconsin,Jeffreyhaven,Furniture,Bookcases,Strategy,7,493.52,0.12,9.13,3040.08,879.49,0.29,Low,Cash
ORD-14820,2024-02-26,Feb,2024,Kimberly Davidson,New,Consumer,West,Aruba,Arkansas,Anaton,Furniture,Tables,Career,7,60.8,0.18,21.4,348.99,21.29,0.06,High,Net Banking
ORD-14821,2024-03-08,Mar,2024,Jeffrey Scott,Returning,Home Office,Central,Angola,Colorado,Wilsonshire,Furniture,Chairs,Price,1,353.75,0.24,16.37,268.85,12.4,0.05,Medium,Card
ORD-14822,2024-01-30,Jan,2024,Joshua Macdonald II,New,Consumer,West,Jamaica,Missouri,Whiteview,Technology,Laptops,Half,8,418.77,0.24,11.01,2546.12,454.66,0.18,Low,Net Banking
ORD-14823,2024-03-22,Mar,2024,Karen Gomez,VIP,Consumer,North,Montserrat,Wisconsin,Port Robertview,Technology,Phones,Heavy,10,483.88,0.24,35.47,3677.49,802.13,0.22,High,UPI
ORD-14824,2023-10-29,Oct,2023,Cynthia Powell,New,Consumer,South,Malaysia,Utah,Lake Nicole,Furniture,Tables,World,10,401.86,0.25,34.55,3013.95,787.02,0.26,Critical,Net Banking
ORD-14825,2024-12-03,Dec,2024,Mr. Isaac Santiago,Returning,Consumer,West,Belgium,California,New Melissaside,Furniture,Chairs,Successful,10,720.42,0.12,14.86,6339.7,809.38,0.13,Medium,Cash
ORD-14826,2025-01-11,Jan,2025,Jennifer Anderson,VIP,Corporate,South,Central African Republic,Delaware,Thomaschester,Furniture,Chairs,Sit,2,548.8,0.14,6.92,943.94,-42.36,-0.04,Critical,Card
ORD-14827,2023-08-29,Aug,2023,Sarah Luna,New,Home Office,West,Burkina Faso,Mississippi,North Michaelview,Technology,Phones,Stage,4,135.91,0.14,10.4,467.53,53.08,0.11,Medium,UPI
ORD-14828,2024-06-10,Jun,2024,Zachary Patterson,VIP,Home Office,South,Gabon,New York,South Christina,Office Supplies,Binders,Trade,3,156.56,0.23,23.26,361.65,101.26,0.28,High,Card
ORD-14829,2023-02-16,Feb,2023,Jeffrey Brown,Returning,Home Office,South,Nauru,California,Lake Derek,Office Supplies,Paper,Court,10,323.08,0.15,10.72,2746.18,797.91,0.29,Critical,Net Banking
ORD-14830,2023-02-19,Feb,2023,Cory Williams,New,Home Office,West,Dominica,Mississippi,West Jenniferland,Office Supplies,Storage,On,4,379.66,0.18,21.91,1245.28,164.94,0.13,Critical,Card
ORD-14831,2024-03-01,Mar,2024,David Miller,Returning,Corporate,Central,British Indian Ocean Territory (Chagos Archipelago),New Jersey,Mistyborough,Office Supplies,Paper,Third,7,127.07,0.0,7.3,889.49,236.45,0.27,Medium,Card
ORD-14832,2024-04-05,Apr,2024,Tiffany Bryant,VIP,Home Office,North,Jersey,California,Tracyview,Furniture,Bookcases,Me,7,459.42,0.01,13.19,3183.78,811.92,0.26,Critical,Card
ORD-14833,2023-07-04,Jul,2023,Betty Lawson,Returning,Consumer,Central,Sao Tome and Principe,Indiana,East Tanya,Technology,Laptops,Bed,2,724.39,0.15,32.79,1231.46,-103.04,-0.08,Medium,Card
ORD-14834,2024-05-12,May,2024,Courtney Johnson,VIP,Home Office,West,Nicaragua,Delaware,Steinberg,Office Supplies,Binders,Hospital,9,45.23,0.01,30.39,403.0,-32.44,-0.08,Critical,Net Banking
ORD-14835,2024-08-13,Aug,2024,Justin Walker,New,Corporate,West,Korea,Texas,East Daniel,Furniture,Bookcases,Professional,6,59.78,0.25,29.76,269.01,6.39,0.02,Critical,Net Banking
ORD-14836,2025-09-11,Sep,2025,Gerald Mendoza,Returning,Consumer,North,Burundi,Georgia,Lake Matthew,Office Supplies,Storage,Story,1,359.13,0.2,14.57,287.3,84.56,0.29,Low,UPI
ORD-14837,2025-05-16,May,2025,Dr. Kenneth Knox DVM,New,Home Office,West,Pakistan,Tennessee,Malloryville,Technology,Accessories,Me,7,682.52,0.26,49.97,3535.45,130.66,0.04,Low,Net Banking
ORD-14838,2023-08-24,Aug,2023,Andre Cook,VIP,Consumer,West,Comoros,Oregon,Port Sabrinachester,Technology,Accessories,Ask,1,75.82,0.19,43.16,61.41,12.18,0.2,Low,Card
ORD-14839,2023-09-10,Sep,2023,Jeremy Miller,Returning,Corporate,South,Heard Island and McDonald Islands,West Virginia,Lake Samanthatown,Office Supplies,Paper,Door,4,193.1,0.12,19.49,679.71,-49.8,-0.07,Low,UPI
ORD-14840,2025-05-19,May,2025,Sharon Cook,Returning,Home Office,Central,Sri Lanka,Minnesota,Priceville,Office Supplies,Binders,Business,9,791.5,0.06,17.2,6696.09,-660.94,-0.1,High,UPI
ORD-14841,2025-10-08,Oct,2025,Kathryn Miller,New,Corporate,South,New Zealand,Indiana,New Lauraport,Office Supplies,Storage,To,2,559.14,0.24,36.18,849.89,-9.17,-0.01,High,Cash
ORD-14842,2023-12-29,Dec,2023,Ashley Scott,New,Consumer,West,Micronesia,California,Hartmanhaven,Office Supplies,Storage,Focus,2,583.19,0.3,34.53,816.47,157.42,0.19,High,Net Banking
ORD-14843,2024-12-31,Dec,2024,Jessica Lewis,New,Consumer,West,Gabon,West Virginia,West Dean,Technology,Phones,Budget,4,566.18,0.01,30.51,2242.07,153.46,0.07,Medium,Cash
ORD-14844,2024-09-23,Sep,2024,Dawn Wallace,Returning,Consumer,North,China,Colorado,Matthewstad,Office Supplies,Storage,Whether,9,334.17,0.12,45.39,2646.63,743.14,0.28,Low,Cash
ORD-14845,2024-12-28,Dec,2024,Jessica Green,Returning,Home Office,East,Anguilla,North Carolina,Shellyland,Furniture,Tables,Spend,6,50.64,0.2,41.57,243.07,43.19,0.18,Low,UPI
ORD-14846,2023-08-09,Aug,2023,Sue Ryan,VIP,Consumer,East,Lao People's Democratic Republic,Texas,West Bethanyburgh,Office Supplies,Binders,Child,2,91.18,0.14,35.74,156.83,-7.67,-0.05,Critical,UPI
ORD-14847,2024-11-22,Nov,2024,Jennifer Clark,VIP,Home Office,South,Botswana,Florida,Port Nicholaschester,Technology,Phones,Actually,6,367.27,0.17,48.04,1829.0,467.91,0.26,Low,Cash
ORD-14848,2023-08-10,Aug,2023,David Davis,New,Consumer,West,Congo,New York,Port David,Office Supplies,Binders,Military,1,128.05,0.21,25.87,101.16,18.55,0.18,High,Card
ORD-14849,2023-12-19,Dec,2023,William Herman,Returning,Home Office,East,Moldova,Maryland,North Jamesside,Office Supplies,Binders,Color,7,584.95,0.04,37.16,3930.86,1003.45,0.26,High,Card
ORD-14850,2023-09-05,Sep,2023,James Payne,VIP,Home Office,West,Cameroon,Hawaii,East Frank,Technology,Laptops,Home,1,387.54,0.19,46.05,313.91,71.33,0.23,High,Net Banking
ORD-14851,2024-10-25,Oct,2024,Raymond Acevedo,Returning,Consumer,North,Guatemala,California,Pooleside,Office Supplies,Paper,Stay,6,321.68,0.24,43.34,1466.86,-120.34,-0.08,Critical,Cash
ORD-14852,2025-05-10,May,2025,Johnathan Webb,Returning,Consumer,East,Brazil,Idaho,Lisaside,Office Supplies,Storage,List,7,472.12,0.09,36.29,3007.4,33.16,0.01,Low,UPI
ORD-14853,2024-07-17,Jul,2024,Patty Klein,VIP,Home Office,West,Liechtenstein,West Virginia,Smithstad,Technology,Laptops,Use,2,544.0,0.25,39.82,816.0,35.09,0.04,Medium,Card
ORD-14854,2025-07-17,Jul,2025,Kristen Gibbs,New,Consumer,East,Lao People's Democratic Republic,Maryland,Millstown,Technology,Accessories,Mention,2,191.4,0.09,10.87,348.35,86.72,0.25,Low,UPI
ORD-14855,2024-11-20,Nov,2024,Rachel Delacruz,VIP,Home Office,South,Zambia,Colorado,North Elizabeth,Technology,Laptops,Middle,5,523.6,0.13,14.32,2277.66,-166.33,-0.07,Low,Card
